filename,sign_class,is_present,set
043752.png,5_19_1,1,
043753.png,2_1,1,
043754.png,5_19_1,1,
043755.png,5_19_1,1,
043756.png,2_1,1,
043757.png,5_19_1,1,
043758.png,5_19_1,1,
043759.png,2_1,1,
043760.png,5_19_1,1,
043761.png,5_19_1,1,
043762.png,2_1,1,
043763.png,5_19_1,1,
043764.png,2_1,1,
043765.png,5_19_1,1,
043766.png,2_1,1,
043767.png,5_19_1,1,
043768.png,2_1,1,
043769.png,2_1,1,
043770.png,2_1,1,
043771.png,2_1,1,
043772.png,5_19_1,1,
043773.png,5_19_1,1,
043774.png,3_4_1,1,
043775.png,5_19_1,1,
043776.png,5_19_1,1,
043777.png,3_4_1,1,
043778.png,5_19_1,1,
043779.png,5_19_1,1,
043780.png,3_4_1,1,
043781.png,5_19_1,1,
043782.png,5_19_1,1,
043783.png,3_4_1,1,
043784.png,5_19_1,1,
043785.png,3_4_1,1,
043786.png,5_19_1,1,
043787.png,3_4_1,1,
043788.png,5_19_1,1,
043789.png,3_4_1,1,
043790.png,5_19_1,1,
043791.png,5_16,1,
043792.png,5_16,1,
043793.png,5_16,1,
043794.png,2_1,1,
043795.png,5_16,1,
043796.png,2_1,1,
043797.png,5_16,1,
043798.png,2_1,1,
043799.png,5_16,1,
043800.png,2_1,1,
043801.png,2_1,1,
043802.png,2_1,1,
043803.png,2_1,1,
043804.png,2_1,1,
043805.png,2_1,1,
043806.png,2_1,1,
043807.png,2_1,1,
043808.png,2_1,1,
043809.png,2_1,1,
043810.png,5_16,1,
043811.png,2_1,1,
043812.png,5_16,1,
043813.png,2_1,1,
043814.png,5_19_1,1,
043815.png,5_19_1,1,
043816.png,2_1,1,
043817.png,5_19_1,1,
043818.png,5_19_1,1,
043819.png,5_16,1,
043820.png,2_1,1,
043821.png,5_19_1,1,
043822.png,5_19_1,1,
043823.png,5_16,1,
043824.png,2_1,1,
043825.png,5_19_1,1,
043826.png,5_19_1,1,
043827.png,2_1,1,
043828.png,5_19_1,1,
043829.png,5_19_1,1,
043830.png,5_16,1,
043831.png,5_19_1,1,
043832.png,5_19_1,1,
043833.png,5_16,1,
043834.png,5_19_1,1,
043835.png,5_19_1,1,
043836.png,5_16,1,
043837.png,5_19_1,1,
043838.png,5_19_1,1,
043839.png,5_16,1,
043840.png,5_19_1,1,
043841.png,5_16,1,
043842.png,5_19_1,1,
043843.png,2_1,1,
043844.png,2_1,1,
043845.png,2_1,1,
043846.png,2_1,1,
043847.png,5_19_1,1,
043848.png,5_19_1,1,
043849.png,2_1,1,
043850.png,5_19_1,1,
043851.png,5_19_1,1,
043852.png,2_1,1,
043853.png,5_19_1,1,
043854.png,5_19_1,1,
043855.png,2_1,1,
043856.png,5_19_1,1,
043857.png,5_19_1,1,
043858.png,5_19_1,1,
043859.png,5_19_1,1,
043860.png,5_19_1,1,
043861.png,5_19_1,1,
043862.png,5_19_1,1,
043863.png,5_19_1,1,
043864.png,5_19_1,1,
043865.png,5_19_1,1,
043866.png,2_1,1,
043867.png,2_1,1,
043868.png,2_1,1,
043869.png,2_1,1,
043870.png,2_1,1,
043871.png,2_1,1,
043872.png,2_1,1,
043873.png,2_1,1,
043874.png,2_1,1,
043875.png,5_19_1,1,
043876.png,5_19_1,1,
043877.png,5_19_1,1,
043878.png,5_19_1,1,
043879.png,5_19_1,1,
043880.png,5_19_1,1,
043881.png,5_19_1,1,
043882.png,5_19_1,1,
043883.png,5_16,1,
043884.png,5_19_1,1,
043885.png,5_19_1,1,
043886.png,5_16,1,
043887.png,5_19_1,1,
043888.png,5_16,1,
043889.png,5_19_1,1,
043890.png,5_16,1,
043891.png,5_16,1,
043892.png,5_16,1,
043893.png,5_16,1,
043894.png,5_16,1,
043895.png,5_16,1,
043896.png,5_16,1,
043897.png,5_16,1,
043898.png,5_16,1,
043899.png,2_1,1,
043900.png,3_24_n40,1,
043901.png,3_24_n40,1,
043902.png,2_1,1,
043903.png,3_24_n40,1,
043904.png,3_24_n40,1,
043905.png,2_1,1,
043906.png,3_24_n40,1,
043907.png,3_24_n40,1,
043908.png,2_1,1,
043909.png,3_24_n40,1,
043910.png,3_24_n40,1,
043911.png,2_1,1,
043912.png,3_24_n40,1,
043913.png,3_24_n40,1,
043914.png,2_1,1,
043915.png,3_24_n40,1,
043916.png,3_24_n40,1,
043917.png,2_1,1,
043918.png,3_24_n40,1,
043919.png,2_1,1,
043920.png,3_24_n40,1,
043921.png,2_1,1,
043922.png,3_24_n40,1,
043923.png,2_1,1,
043924.png,3_24_n40,1,
043925.png,1_17,1,
043926.png,5_19_1,1,
043927.png,5_19_1,1,
043928.png,2_1,1,
043929.png,3_24_n40,1,
043930.png,1_17,1,
043931.png,5_19_1,1,
043932.png,5_19_1,1,
043933.png,1_17,1,
043934.png,5_19_1,1,
043935.png,5_19_1,1,
043936.png,5_20,1,
043937.png,5_20,1,
043938.png,1_17,1,
043939.png,5_19_1,1,
043940.png,5_19_1,1,
043941.png,5_20,1,
043942.png,5_20,1,
043943.png,1_17,1,
043944.png,5_19_1,1,
043945.png,5_19_1,1,
043946.png,5_20,1,
043947.png,5_20,1,
043948.png,1_17,1,
043949.png,5_19_1,1,
043950.png,5_19_1,1,
043951.png,5_20,1,
043952.png,5_20,1,
043953.png,1_17,1,
043954.png,5_19_1,1,
043955.png,5_19_1,1,
043956.png,5_20,1,
043957.png,5_20,1,
043958.png,1_17,1,
043959.png,5_19_1,1,
043960.png,5_19_1,1,
043961.png,5_20,1,
043962.png,5_20,1,
043963.png,1_17,1,
043964.png,5_19_1,1,
043965.png,5_19_1,1,
043966.png,5_20,1,
043967.png,5_20,1,
043968.png,5_19_1,1,
043969.png,5_19_1,1,
043970.png,5_20,1,
043971.png,5_20,1,
043972.png,5_19_1,1,
043973.png,5_19_1,1,
043974.png,5_20,1,
043975.png,5_20,1,
043976.png,5_19_1,1,
043977.png,5_19_1,1,
043978.png,5_20,1,
043979.png,5_20,1,
043980.png,5_19_1,1,
043981.png,5_19_1,1,
043982.png,5_20,1,
043983.png,5_19_1,1,
043984.png,5_19_1,1,
043985.png,5_20,1,
043986.png,5_19_1,1,
043987.png,5_19_1,1,
043988.png,5_20,1,
043989.png,5_19_1,1,
043990.png,5_20,1,
043991.png,5_19_1,1,
043992.png,5_20,1,
043993.png,5_19_1,1,
043994.png,5_20,1,
043995.png,5_16,1,
043996.png,5_19_1,1,
043997.png,5_20,1,
043998.png,5_16,1,
043999.png,5_16,1,
044000.png,2_1,1,
044001.png,2_1,1,
044002.png,2_1,1,
044003.png,5_19_1,1,
044004.png,5_19_1,1,
044005.png,2_1,1,
044006.png,5_19_1,1,
044007.png,5_19_1,1,
044008.png,5_19_1,1,
044009.png,5_19_1,1,
044010.png,5_19_1,1,
044011.png,5_19_1,1,
044012.png,5_19_1,1,
044013.png,5_19_1,1,
044014.png,5_19_1,1,
044015.png,5_19_1,1,
044016.png,5_19_1,1,
044017.png,5_19_1,1,
044018.png,5_19_1,1,
044019.png,2_1,1,
044020.png,2_1,1,
044021.png,2_1,1,
044022.png,2_1,1,
044023.png,2_1,1,
044024.png,2_1,1,
044025.png,5_16,1,
044026.png,5_16,1,
044027.png,5_19_1,1,
044028.png,2_1,1,
044029.png,5_16,1,
044030.png,5_16,1,
044031.png,5_19_1,1,
044032.png,2_1,1,
044033.png,5_16,1,
044034.png,5_16,1,
044035.png,5_19_1,1,
044036.png,2_1,1,
044037.png,5_16,1,
044038.png,5_16,1,
044039.png,5_19_1,1,
044040.png,2_1,1,
044041.png,5_16,1,
044042.png,5_16,1,
044043.png,5_19_1,1,
044044.png,2_1,1,
044045.png,5_16,1,
044046.png,5_19_1,1,
044047.png,2_1,1,
044048.png,5_19_1,1,
044049.png,2_1,1,
044050.png,5_19_1,1,
044051.png,2_1,1,
044052.png,5_19_1,1,
044053.png,2_1,1,
044054.png,5_19_1,1,
044055.png,2_1,1,
044056.png,5_19_1,1,
044057.png,2_1,1,
044058.png,5_19_1,1,
044059.png,5_19_1,1,
044060.png,5_19_1,1,
044061.png,5_19_1,1,
044062.png,2_1,1,
044063.png,5_19_1,1,
044064.png,5_19_1,1,
044065.png,5_19_1,1,
044066.png,2_1,1,
044067.png,5_19_1,1,
044068.png,5_19_1,1,
044069.png,5_19_1,1,
044070.png,2_1,1,
044071.png,5_19_1,1,
044072.png,5_19_1,1,
044073.png,5_19_1,1,
044074.png,2_1,1,
044075.png,5_19_1,1,
044076.png,5_19_1,1,
044077.png,5_19_1,1,
044078.png,2_1,1,
044079.png,5_19_1,1,
044080.png,5_19_1,1,
044081.png,5_19_1,1,
044082.png,5_19_1,1,
044083.png,5_19_1,1,
044084.png,5_19_1,1,
044085.png,5_19_1,1,
044086.png,5_19_1,1,
044087.png,5_19_1,1,
044088.png,5_19_1,1,
044089.png,5_19_1,1,
044090.png,5_19_1,1,
044091.png,5_19_1,1,
044092.png,5_19_1,1,
044093.png,5_19_1,1,
044094.png,5_19_1,1,
044095.png,5_19_1,1,
044096.png,5_19_1,1,
044097.png,5_19_1,1,
044098.png,5_19_1,1,
044099.png,5_19_1,1,
044100.png,5_19_1,1,
044101.png,5_19_1,1,
044102.png,2_1,1,
044103.png,3_24_n40,1,
044104.png,1_23,1,
044105.png,3_24_n40,1,
044106.png,2_1,1,
044107.png,3_24_n40,1,
044108.png,1_23,1,
044109.png,3_24_n40,1,
044110.png,2_1,1,
044111.png,3_24_n40,1,
044112.png,1_23,1,
044113.png,3_24_n40,1,
044114.png,2_1,1,
044115.png,3_24_n40,1,
044116.png,1_23,1,
044117.png,2_1,1,
044118.png,3_24_n40,1,
044119.png,1_23,1,
044120.png,3_24_n40,1,
044121.png,2_1,1,
044122.png,3_24_n40,1,
044123.png,1_23,1,
044124.png,2_1,1,
044125.png,3_24_n40,1,
044126.png,1_23,1,
044127.png,2_1,1,
044128.png,3_24_n40,1,
044129.png,1_23,1,
044130.png,3_24_n40,1,
044131.png,1_23,1,
044132.png,3_24_n40,1,
044133.png,1_23,1,
044134.png,1_17,1,
044135.png,3_24_n20,1,
044136.png,5_16,1,
044137.png,1_17,1,
044138.png,3_24_n20,1,
044139.png,5_19_1,1,
044140.png,5_19_1,1,
044141.png,3_24_n40,1,
044142.png,1_23,1,
044143.png,1_17,1,
044144.png,3_24_n20,1,
044145.png,5_16,1,
044146.png,1_17,1,
044147.png,3_24_n20,1,
044148.png,5_19_1,1,
044149.png,5_19_1,1,
044150.png,3_24_n40,1,
044151.png,1_23,1,
044152.png,1_17,1,
044153.png,3_24_n20,1,
044154.png,5_16,1,
044155.png,1_17,1,
044156.png,3_24_n20,1,
044157.png,5_19_1,1,
044158.png,5_19_1,1,
044159.png,3_24_n40,1,
044160.png,1_17,1,
044161.png,3_24_n20,1,
044162.png,1_17,1,
044163.png,3_24_n20,1,
044164.png,5_19_1,1,
044165.png,5_19_1,1,
044166.png,1_17,1,
044167.png,3_24_n20,1,
044168.png,5_16,1,
044169.png,1_17,1,
044170.png,3_24_n20,1,
044171.png,5_19_1,1,
044172.png,5_19_1,1,
044173.png,1_17,1,
044174.png,3_24_n20,1,
044175.png,5_19_1,1,
044176.png,5_19_1,1,
044177.png,5_20,1,
044178.png,1_17,1,
044179.png,3_24_n20,1,
044180.png,5_19_1,1,
044181.png,5_19_1,1,
044182.png,5_20,1,
044183.png,5_20,1,
044184.png,1_17,1,
044185.png,3_24_n20,1,
044186.png,5_19_1,1,
044187.png,5_20,1,
044188.png,1_17,1,
044189.png,3_24_n20,1,
044190.png,5_19_1,1,
044191.png,5_20,1,
044192.png,1_17,1,
044193.png,3_24_n20,1,
044194.png,5_19_1,1,
044195.png,5_19_1,1,
044196.png,5_20,1,
044197.png,5_20,1,
044198.png,1_17,1,
044199.png,3_24_n20,1,
044200.png,5_19_1,1,
044201.png,5_19_1,1,
044202.png,5_20,1,
044203.png,5_20,1,
044204.png,1_17,1,
044205.png,3_24_n20,1,
044206.png,5_19_1,1,
044207.png,5_19_1,1,
044208.png,5_20,1,
044209.png,5_20,1,
044210.png,5_16,1,
044211.png,5_19_1,1,
044212.png,5_19_1,1,
044213.png,5_20,1,
044214.png,5_20,1,
044215.png,5_16,1,
044216.png,5_19_1,1,
044217.png,5_19_1,1,
044218.png,5_20,1,
044219.png,5_20,1,
044220.png,5_16,1,
044221.png,5_19_1,1,
044222.png,5_19_1,1,
044223.png,5_20,1,
044224.png,5_16,1,
044225.png,5_19_1,1,
044226.png,5_19_1,1,
044227.png,5_20,1,
044228.png,5_16,1,
044229.png,5_19_1,1,
044230.png,5_20,1,
044231.png,5_16,1,
044232.png,5_19_1,1,
044233.png,5_20,1,
044234.png,5_16,1,
044235.png,5_19_1,1,
044236.png,5_20,1,
044237.png,5_16,1,
044238.png,5_19_1,1,
044239.png,5_20,1,
044240.png,5_16,1,
044241.png,5_19_1,1,
044242.png,5_20,1,
044243.png,5_16,1,
044244.png,5_19_1,1,
044245.png,5_20,1,
044246.png,5_16,1,
044247.png,5_19_1,1,
044248.png,5_20,1,
044249.png,5_16,1,
044250.png,5_19_1,1,
044251.png,5_20,1,
044252.png,5_16,1,
044253.png,5_19_1,1,
044254.png,5_20,1,
044255.png,5_16,1,
044256.png,5_19_1,1,
044257.png,5_20,1,
044258.png,5_16,1,
044259.png,5_16,1,
044260.png,5_16,1,
044261.png,5_16,1,
044262.png,5_16,1,
044263.png,1_23,1,
044264.png,3_24_n40,1,
044265.png,3_24_n40,1,
044266.png,1_23,1,
044267.png,3_24_n40,1,
044268.png,3_24_n40,1,
044269.png,1_23,1,
044270.png,3_24_n40,1,
044271.png,3_24_n40,1,
044272.png,1_23,1,
044273.png,3_24_n40,1,
044274.png,1_23,1,
044275.png,3_24_n40,1,
044276.png,1_23,1,
044277.png,3_24_n40,1,
044278.png,1_23,1,
044279.png,3_24_n40,1,
044280.png,1_23,1,
044281.png,3_24_n40,1,
044282.png,1_23,1,
044283.png,3_24_n40,1,
044284.png,5_19_1,1,
044285.png,5_19_1,1,
044286.png,5_19_1,1,
044287.png,5_19_1,1,
044288.png,5_19_1,1,
044289.png,5_19_1,1,
044290.png,5_19_1,1,
044291.png,5_19_1,1,
044292.png,5_19_1,1,
044293.png,5_19_1,1,
044294.png,5_19_1,1,
044295.png,5_19_1,1,
044296.png,5_19_1,1,
044297.png,2_1,1,
044298.png,2_1,1,
044299.png,2_1,1,
044300.png,2_1,1,
044301.png,2_1,1,
044302.png,2_1,1,
044303.png,2_1,1,
044304.png,2_1,1,
044305.png,2_1,1,
044306.png,5_19_1,1,
044307.png,5_19_1,1,
044308.png,5_19_1,1,
044309.png,5_19_1,1,
044310.png,5_19_1,1,
044311.png,5_19_1,1,
044312.png,5_19_1,1,
044313.png,5_19_1,1,
044314.png,5_19_1,1,
044315.png,5_19_1,1,
044316.png,5_19_1,1,
044317.png,5_19_1,1,
044318.png,5_19_1,1,
044319.png,5_16,1,
044320.png,5_16,1,
044321.png,5_16,1,
044322.png,5_16,1,
044323.png,5_16,1,
044324.png,5_16,1,
044325.png,5_16,1,
044326.png,5_16,1,
044327.png,5_16,1,
044328.png,3_24_n40,1,
044329.png,1_23,1,
044330.png,3_24_n40,1,
044331.png,3_24_n40,1,
044332.png,1_23,1,
044333.png,3_24_n40,1,
044334.png,3_24_n40,1,
044335.png,1_23,1,
044336.png,3_24_n40,1,
044337.png,1_23,1,
044338.png,3_24_n40,1,
044339.png,1_23,1,
044340.png,3_24_n40,1,
044341.png,2_1,1,
044342.png,1_17,1,
044343.png,3_24_n20,1,
044344.png,1_17,1,
044345.png,3_24_n20,1,
044346.png,1_23,1,
044347.png,3_24_n40,1,
044348.png,2_1,1,
044349.png,1_17,1,
044350.png,3_24_n20,1,
044351.png,1_17,1,
044352.png,3_24_n20,1,
044353.png,1_23,1,
044354.png,3_24_n40,1,
044355.png,2_1,1,
044356.png,1_17,1,
044357.png,3_24_n20,1,
044358.png,1_17,1,
044359.png,3_24_n20,1,
044360.png,2_1,1,
044361.png,1_17,1,
044362.png,3_24_n20,1,
044363.png,1_17,1,
044364.png,3_24_n20,1,
044365.png,2_1,1,
044366.png,1_17,1,
044367.png,3_24_n20,1,
044368.png,1_17,1,
044369.png,3_24_n20,1,
044370.png,2_1,1,
044371.png,1_17,1,
044372.png,3_24_n20,1,
044373.png,1_17,1,
044374.png,2_1,1,
044375.png,1_17,1,
044376.png,3_24_n20,1,
044377.png,5_19_1,1,
044378.png,2_1,1,
044379.png,1_17,1,
044380.png,3_24_n20,1,
044381.png,5_19_1,1,
044382.png,5_19_1,1,
044383.png,5_20,1,
044384.png,2_1,1,
044385.png,1_17,1,
044386.png,3_24_n20,1,
044387.png,5_19_1,1,
044388.png,5_19_1,1,
044389.png,5_20,1,
044390.png,2_1,1,
044391.png,1_17,1,
044392.png,3_24_n20,1,
044393.png,5_19_1,1,
044394.png,5_19_1,1,
044395.png,5_20,1,
044396.png,2_1,1,
044397.png,1_17,1,
044398.png,3_24_n20,1,
044399.png,5_19_1,1,
044400.png,5_20,1,
044401.png,5_20,1,
044402.png,5_19_1,1,
044403.png,5_19_1,1,
044404.png,5_20,1,
044405.png,5_20,1,
044406.png,5_19_1,1,
044407.png,5_19_1,1,
044408.png,5_20,1,
044409.png,5_20,1,
044410.png,5_19_1,1,
044411.png,5_19_1,1,
044412.png,5_20,1,
044413.png,5_20,1,
044414.png,5_19_1,1,
044415.png,5_19_1,1,
044416.png,5_20,1,
044417.png,5_20,1,
044418.png,5_19_1,1,
044419.png,5_19_1,1,
044420.png,5_20,1,
044421.png,5_20,1,
044422.png,5_19_1,1,
044423.png,5_19_1,1,
044424.png,5_20,1,
044425.png,5_19_1,1,
044426.png,5_19_1,1,
044427.png,5_20,1,
044428.png,5_19_1,1,
044429.png,5_19_1,1,
044430.png,5_20,1,
044431.png,5_19_1,1,
044432.png,5_19_1,1,
044433.png,5_19_1,1,
044434.png,3_24_n40,1,
044435.png,3_24_n40,1,
044436.png,5_19_1,1,
044437.png,5_20,1,
044438.png,5_19_1,1,
044439.png,5_19_1,1,
044440.png,3_24_n40,1,
044441.png,3_24_n40,1,
044442.png,5_19_1,1,
044443.png,5_19_1,1,
044444.png,3_24_n40,1,
044445.png,3_24_n40,1,
044446.png,3_24_n40,1,
044447.png,5_19_1,1,
044448.png,3_24_n40,1,
044449.png,1_23,1,
044450.png,5_19_1,1,
044451.png,3_24_n40,1,
044452.png,1_23,1,
044453.png,5_19_1,1,
044454.png,3_24_n40,1,
044455.png,1_23,1,
044456.png,5_19_1,1,
044457.png,3_24_n40,1,
044458.png,1_23,1,
044459.png,5_19_1,1,
044460.png,3_24_n40,1,
044461.png,1_23,1,
044462.png,3_24_n40,1,
044463.png,1_23,1,
044464.png,3_24_n40,1,
044465.png,1_23,1,
044466.png,5_16,1,
044467.png,5_19_1,1,
044468.png,5_19_1,1,
044469.png,5_16,1,
044470.png,5_19_1,1,
044471.png,5_19_1,1,
044472.png,5_16,1,
044473.png,5_19_1,1,
044474.png,5_19_1,1,
044475.png,5_16,1,
044476.png,5_19_1,1,
044477.png,5_19_1,1,
044478.png,5_16,1,
044479.png,5_19_1,1,
044480.png,5_19_1,1,
044481.png,5_16,1,
044482.png,5_19_1,1,
044483.png,5_19_1,1,
044484.png,5_16,1,
044485.png,5_19_1,1,
044486.png,5_19_1,1,
044487.png,5_16,1,
044488.png,5_19_1,1,
044489.png,5_19_1,1,
044490.png,5_16,1,
044491.png,5_19_1,1,
044492.png,5_19_1,1,
044493.png,5_16,1,
044494.png,5_19_1,1,
044495.png,5_19_1,1,
044496.png,5_16,1,
044497.png,5_19_1,1,
044498.png,5_19_1,1,
044499.png,5_16,1,
044500.png,5_19_1,1,
044501.png,5_19_1,1,
044502.png,5_19_1,1,
044503.png,5_19_1,1,
044504.png,5_19_1,1,
044505.png,5_16,1,
044506.png,5_19_1,1,
044507.png,5_16,1,
044508.png,5_19_1,1,
044509.png,5_16,1,
044510.png,5_19_1,1,
044511.png,5_16,1,
044512.png,2_1,1,
044513.png,5_19_1,1,
044514.png,4_1_5,1,
044515.png,2_1,1,
044516.png,5_19_1,1,
044517.png,4_1_5,1,
044518.png,2_1,1,
044519.png,5_19_1,1,
044520.png,4_1_5,1,
044521.png,5_19_1,1,
044522.png,2_1,1,
044523.png,5_19_1,1,
044524.png,4_1_5,1,
044525.png,5_19_1,1,
044526.png,2_1,1,
044527.png,5_19_1,1,
044528.png,4_1_5,1,
044529.png,5_19_1,1,
044530.png,2_1,1,
044531.png,5_19_1,1,
044532.png,4_1_5,1,
044533.png,5_19_1,1,
044534.png,2_1,1,
044535.png,5_19_1,1,
044536.png,4_1_5,1,
044537.png,5_19_1,1,
044538.png,5_19_1,1,
044539.png,5_19_1,1,
044540.png,2_1,1,
044541.png,5_19_1,1,
044542.png,4_1_5,1,
044543.png,5_19_1,1,
044544.png,5_19_1,1,
044545.png,5_19_1,1,
044546.png,2_1,1,
044547.png,5_19_1,1,
044548.png,4_1_5,1,
044549.png,5_19_1,1,
044550.png,5_19_1,1,
044551.png,5_19_1,1,
044552.png,2_1,1,
044553.png,5_19_1,1,
044554.png,4_1_5,1,
044555.png,5_19_1,1,
044556.png,5_19_1,1,
044557.png,5_19_1,1,
044558.png,4_1_5,1,
044559.png,5_19_1,1,
044560.png,5_19_1,1,
044561.png,5_19_1,1,
044562.png,4_1_5,1,
044563.png,5_19_1,1,
044564.png,5_19_1,1,
044565.png,5_19_1,1,
044566.png,4_1_5,1,
044567.png,5_19_1,1,
044568.png,5_19_1,1,
044569.png,5_19_1,1,
044570.png,5_19_1,1,
044571.png,5_19_1,1,
044572.png,5_19_1,1,
044573.png,5_19_1,1,
044574.png,5_19_1,1,
044575.png,5_19_1,1,
044576.png,5_19_1,1,
044577.png,5_19_1,1,
044578.png,5_19_1,1,
044579.png,5_19_1,1,
044580.png,5_19_1,1,
044581.png,5_19_1,1,
044582.png,5_19_1,1,
044583.png,5_19_1,1,
044584.png,5_19_1,1,
044585.png,2_1,1,
044586.png,2_1,1,
044587.png,2_1,1,
044588.png,2_1,1,
044589.png,2_1,1,
044590.png,2_1,1,
044591.png,2_1,1,
044592.png,2_1,1,
044593.png,1_23,1,
044594.png,1_23,1,
044595.png,1_23,1,
044596.png,1_23,1,
044597.png,1_23,1,
044598.png,1_23,1,
044599.png,1_23,1,
044600.png,1_23,1,
044601.png,2_1,1,
044602.png,1_23,1,
044603.png,2_1,1,
044604.png,5_19_1,1,
044605.png,5_19_1,1,
044606.png,5_19_1,1,
044607.png,5_19_1,1,
044608.png,2_1,1,
044609.png,5_19_1,1,
044610.png,5_19_1,1,
044611.png,5_19_1,1,
044612.png,5_19_1,1,
044613.png,5_16,1,
044614.png,2_1,1,
044615.png,5_19_1,1,
044616.png,5_19_1,1,
044617.png,5_19_1,1,
044618.png,5_19_1,1,
044619.png,5_16,1,
044620.png,2_1,1,
044621.png,5_19_1,1,
044622.png,5_19_1,1,
044623.png,5_19_1,1,
044624.png,5_19_1,1,
044625.png,5_16,1,
044626.png,2_1,1,
044627.png,5_19_1,1,
044628.png,5_19_1,1,
044629.png,5_19_1,1,
044630.png,5_19_1,1,
044631.png,2_1,1,
044632.png,5_19_1,1,
044633.png,5_19_1,1,
044634.png,5_19_1,1,
044635.png,5_19_1,1,
044636.png,2_1,1,
044637.png,5_19_1,1,
044638.png,5_19_1,1,
044639.png,5_19_1,1,
044640.png,5_19_1,1,
044641.png,2_1,1,
044642.png,5_19_1,1,
044643.png,5_19_1,1,
044644.png,5_19_1,1,
044645.png,2_1,1,
044646.png,5_19_1,1,
044647.png,5_19_1,1,
044648.png,5_19_1,1,
044649.png,5_19_1,1,
044650.png,2_1,1,
044651.png,5_19_1,1,
044652.png,5_19_1,1,
044653.png,5_19_1,1,
044654.png,5_19_1,1,
044655.png,5_19_1,1,
044656.png,5_19_1,1,
044657.png,5_19_1,1,
044658.png,5_19_1,1,
044659.png,5_19_1,1,
044660.png,5_19_1,1,
044661.png,5_19_1,1,
044662.png,5_19_1,1,
044663.png,5_19_1,1,
044664.png,5_19_1,1,
044665.png,5_19_1,1,
044666.png,5_19_1,1,
044667.png,5_19_1,1,
044668.png,5_19_1,1,
044669.png,3_24_n40,1,
044670.png,3_24_n40,1,
044671.png,3_24_n40,1,
044672.png,3_24_n40,1,
044673.png,3_24_n40,1,
044674.png,3_24_n40,1,
044675.png,3_24_n40,1,
044676.png,3_24_n40,1,
044677.png,3_24_n40,1,
044678.png,3_24_n20,1,
044679.png,3_24_n20,1,
044680.png,3_24_n20,1,
044681.png,3_24_n20,1,
044682.png,3_24_n20,1,
044683.png,3_24_n20,1,
044684.png,3_24_n20,1,
044685.png,3_24_n20,1,
044686.png,3_24_n20,1,
044687.png,3_24_n20,1,
044688.png,2_1,1,
044689.png,3_24_n20,1,
044690.png,2_1,1,
044691.png,3_24_n20,1,
044692.png,2_1,1,
044693.png,2_1,1,
044694.png,5_19_1,1,
044695.png,2_1,1,
044696.png,5_19_1,1,
044697.png,2_1,1,
044698.png,5_19_1,1,
044699.png,2_1,1,
044700.png,5_19_1,1,
044701.png,2_1,1,
044702.png,5_19_1,1,
044703.png,2_1,1,
044704.png,5_19_1,1,
044705.png,2_1,1,
044706.png,5_19_1,1,
044707.png,5_19_1,1,
044708.png,1_11_1,1,
044709.png,5_19_1,1,
044710.png,5_20,1,
044711.png,5_19_1,1,
044712.png,1_11_1,1,
044713.png,5_19_1,1,
044714.png,5_20,1,
044715.png,1_11_1,1,
044716.png,5_19_1,1,
044717.png,5_20,1,
044718.png,1_11_1,1,
044719.png,5_19_1,1,
044720.png,5_20,1,
044721.png,1_11_1,1,
044722.png,5_19_1,1,
044723.png,5_20,1,
044724.png,1_11_1,1,
044725.png,5_19_1,1,
044726.png,5_20,1,
044727.png,1_11_1,1,
044728.png,5_19_1,1,
044729.png,5_20,1,
044730.png,1_11_1,1,
044731.png,5_19_1,1,
044732.png,5_20,1,
044733.png,1_11_1,1,
044734.png,5_19_1,1,
044735.png,5_20,1,
044736.png,1_11_1,1,
044737.png,5_19_1,1,
044738.png,5_20,1,
044739.png,1_15,1,
044740.png,1_20_2,1,
044741.png,2_1,1,
044742.png,1_20_2,1,
044743.png,2_1,1,
044744.png,1_20_2,1,
044745.png,2_1,1,
044746.png,1_20_2,1,
044747.png,2_1,1,
044748.png,2_1,1,
044749.png,4_1_4,1,
044750.png,5_15_1,1,
044751.png,2_1,1,
044752.png,4_1_4,1,
044753.png,5_15_1,1,
044754.png,2_1,1,
044755.png,4_1_4,1,
044756.png,5_15_1,1,
044757.png,2_1,1,
044758.png,4_1_4,1,
044759.png,5_15_1,1,
044760.png,2_1,1,
044761.png,4_1_4,1,
044762.png,5_15_1,1,
044763.png,2_1,1,
044764.png,4_1_4,1,
044765.png,5_15_1,1,
044766.png,2_1,1,
044767.png,4_1_4,1,
044768.png,5_15_1,1,
044769.png,2_1,1,
044770.png,4_1_4,1,
044771.png,5_15_1,1,
044772.png,2_1,1,
044773.png,4_1_4,1,
044774.png,5_15_1,1,
044775.png,2_1,1,
044776.png,4_1_4,1,
044777.png,5_15_1,1,
044778.png,5_15_1,1,
044779.png,5_15_1,1,
044780.png,5_15_1,1,
044781.png,5_15_1,1,
044782.png,5_15_1,1,
044783.png,5_15_1,1,
044784.png,5_15_1,1,
044785.png,5_15_1,1,
044786.png,5_15_1,1,
044787.png,5_15_1,1,
044788.png,5_15_1,1,
044789.png,3_11_n5,1,
044790.png,5_19_1,1,
044791.png,2_1,1,
044792.png,3_11_n5,1,
044793.png,5_19_1,1,
044794.png,5_19_1,1,
044795.png,2_1,1,
044796.png,5_19_1,1,
044797.png,5_19_1,1,
044798.png,2_1,1,
044799.png,5_19_1,1,
044800.png,2_1,1,
044801.png,4_1_1,1,
044802.png,2_1,1,
